"","totalHeat.AHU","time","equipment","totalHeat.room","totalHeat"
"268",2.29712813412567,2021-03-06 13:30:00,"AHU2E",35.3964727340913,37.693600868217
"269",3.18290148110896,2021-03-06 14:00:00,"AHU2E",39.7441564495583,42.9270579306673
"270",3.31384734848943,2021-03-06 14:30:00,"AHU2E",31.5646417599566,34.878489108446
"271",3.14232511108389,2021-03-06 15:00:00,"AHU2E",41.8040049659024,44.9463300769863
"272",3.08358392294841,2021-03-06 15:30:00,"AHU2E",37.0723796773143,40.1559636002627
"273",3.17681781155554,2021-03-06 16:00:00,"AHU2E",41.9981331070216,45.1749509185771
"274",3.36954738701763,2021-03-06 16:30:00,"AHU2E",50.7729309366992,54.1424783237168
"275",4.04825939155289,2021-03-06 17:00:00,"AHU2E",37.2067422028874,41.2550015944403
"276",2.88412953521987,2021-03-06 17:30:00,"AHU2E",49.6392659764946,52.5233955117145
"277",0.897763488839274,2021-03-06 18:00:00,"AHU2E",0.975966762846533,1.87373025168581
"278",0.599646887554398,2021-03-06 18:30:00,"AHU2E",0.130978986082018,0.730625873636416
"279",0.657451771923048,2021-03-06 19:00:00,"AHU2E",0.148969863465204,0.806421635388251
"280",0.68427809067093,2021-03-06 19:30:00,"AHU2E",0.13577167588676,0.82004976655769
"281",0.65739362816999,2021-03-06 20:00:00,"AHU2E",0.118198661369948,0.775592289539938
"282",0.617286101044703,2021-03-06 20:30:00,"AHU2E",0.115476516383097,0.7327626174278
"283",0.595776302456947,2021-03-06 21:00:00,"AHU2E",0.101631186823212,0.697407489280159
"284",0.542705961370328,2021-03-06 21:30:00,"AHU2E",0.0948245676743277,0.637530529044656
"285",0.480606666465466,2021-03-06 22:00:00,"AHU2E",0.080308068674776,0.560914735140242
"286",0.438070306999822,2021-03-06 22:30:00,"AHU2E",0.0746131335877117,0.512683440587534
"287",0.380510710074428,2021-03-06 23:00:00,"AHU2E",0.0815424258443698,0.462053135918798
"288",0.334882053757077,2021-03-06 23:30:00,"AHU2E",0.0932140625168656,0.428096116273943
