sep=;
"Series";"Time";"Value"
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-02T11:00:00-04:00";436.444
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-02T14:00:00-04:00";421.722
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-02T17:00:00-04:00";420.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-02T20:00:00-04:00";429.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-02T23:00:00-04:00";434.639
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T02:00:00-04:00";439.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T05:00:00-04:00";472.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T08:00:00-04:00";486.611
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T11:00:00-04:00";427.167
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T14:00:00-04:00";412.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T17:00:00-04:00";414.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T20:00:00-04:00";424.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-03T23:00:00-04:00";430.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T02:00:00-04:00";436.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T05:00:00-04:00";461.167
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T08:00:00-04:00";455.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T11:00:00-04:00";419.778
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T14:00:00-04:00";412.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T17:00:00-04:00";413.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T20:00:00-04:00";422.944
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-04T23:00:00-04:00";429.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T02:00:00-04:00";435.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T05:00:00-04:00";440.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T08:00:00-04:00";434.556
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T11:00:00-04:00";418.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T14:00:00-04:00";407.611
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T17:00:00-04:00";404.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T20:00:00-04:00";409.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-05T23:00:00-04:00";413.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T02:00:00-04:00";420.694
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T05:00:00-04:00";436.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T08:00:00-04:00";475.583
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T11:00:00-04:00";429.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T14:00:00-04:00";411.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T17:00:00-04:00";409.917
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T20:00:00-04:00";414.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-06T23:00:00-04:00";420.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T02:00:00-04:00";428.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T05:00:00-04:00";470.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T08:00:00-04:00";488.588
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T17:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-07T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T17:00:00-04:00";415.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T20:00:00-04:00";420.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-08T23:00:00-04:00";425.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T02:00:00-04:00";430.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T05:00:00-04:00";463.944
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T08:00:00-04:00";483.972
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T11:00:00-04:00";448.139
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T14:00:00-04:00";427.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T17:00:00-04:00";428.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T20:00:00-04:00";434.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-09T23:00:00-04:00";439.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T02:00:00-04:00";439.139
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T05:00:00-04:00";447.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T08:00:00-04:00";452.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T11:00:00-04:00";440.611
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T14:00:00-04:00";425.722
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T17:00:00-04:00";422.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T20:00:00-04:00";429.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-10T23:00:00-04:00";438.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T02:00:00-04:00";443.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T05:00:00-04:00";492.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T08:00:00-04:00";517.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T11:00:00-04:00";449.528
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T14:00:00-04:00";427.778
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T17:00:00-04:00";419.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T20:00:00-04:00";425.583
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-11T23:00:00-04:00";432.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T02:00:00-04:00";434.528
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T05:00:00-04:00";436.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T08:00:00-04:00";456.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T11:00:00-04:00";438.639
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T14:00:00-04:00";423.556
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T17:00:00-04:00";417.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T20:00:00-04:00";423.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-12T23:00:00-04:00";427.694
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T02:00:00-04:00";428.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T05:00:00-04:00";430.444
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T08:00:00-04:00";441.639
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T11:00:00-04:00";418.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T14:00:00-04:00";413.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T17:00:00-04:00";412.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T20:00:00-04:00";421.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-13T23:00:00-04:00";427.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T02:00:00-04:00";431.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T05:00:00-04:00";464.389
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T08:00:00-04:00";493.257
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T11:00:00-04:00";438.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T14:00:00-04:00";423.139
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T17:00:00-04:00";413.611
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T20:00:00-04:00";418.167
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-14T23:00:00-04:00";425.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T02:00:00-04:00";430.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T05:00:00-04:00";442.528
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T08:00:00-04:00";434.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T11:00:00-04:00";439.778
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T14:00:00-04:00";421.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T17:00:00-04:00";408.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T20:00:00-04:00";407.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-15T23:00:00-04:00";415.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T02:00:00-04:00";418.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T05:00:00-04:00";461.917
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T08:00:00-04:00";460.909
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T11:00:00-04:00";429.722
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T14:00:00-04:00";415.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T17:00:00-04:00";407.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T20:00:00-04:00";409.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-16T23:00:00-04:00";414.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T02:00:00-04:00";424.944
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T05:00:00-04:00";445
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T08:00:00-04:00";450
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T11:00:00-04:00";435.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T14:00:00-04:00";434.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T17:00:00-04:00";431.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T20:00:00-04:00";430.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-17T23:00:00-04:00";427.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T02:00:00-04:00";427.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T05:00:00-04:00";434.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T08:00:00-04:00";429.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T11:00:00-04:00";408
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T14:00:00-04:00";414.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T17:00:00-04:00";418.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T20:00:00-04:00";419.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-18T23:00:00-04:00";423.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T02:00:00-04:00";431.444
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T05:00:00-04:00";430.417
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T08:00:00-04:00";420
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T11:00:00-04:00";410.722
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T14:00:00-04:00";409.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T17:00:00-04:00";412.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T20:00:00-04:00";411.639
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-19T23:00:00-04:00";414.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T02:00:00-04:00";421.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T05:00:00-04:00";429.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T08:00:00-04:00";438.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T11:00:00-04:00";422.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T14:00:00-04:00";416.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T17:00:00-04:00";415.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T20:00:00-04:00";418.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-20T23:00:00-04:00";418.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T02:00:00-04:00";428.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T05:00:00-04:00";459.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T08:00:00-04:00";449.917
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T11:00:00-04:00";423.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T14:00:00-04:00";416.222
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T17:00:00-04:00";419.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T20:00:00-04:00";419.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-21T23:00:00-04:00";420.944
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T02:00:00-04:00";429.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T05:00:00-04:00";463
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T08:00:00-04:00";479.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T11:00:00-04:00";422.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T14:00:00-04:00";407.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T17:00:00-04:00";407.472
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T20:00:00-04:00";411.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-22T23:00:00-04:00";415.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T02:00:00-04:00";426.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T05:00:00-04:00";452.389
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T08:00:00-04:00";467.139
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T11:00:00-04:00";430.2
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T17:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-23T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T17:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-24T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T11:00:00-04:00";430.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T14:00:00-04:00";444.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T17:00:00-04:00";428.639
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T20:00:00-04:00";430.75
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-25T23:00:00-04:00";432.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T02:00:00-04:00";436.528
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T05:00:00-04:00";435.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T08:00:00-04:00";440.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T11:00:00-04:00";428.917
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T14:00:00-04:00";426.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T17:00:00-04:00";421.444
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T20:00:00-04:00";424.556
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-26T23:00:00-04:00";428.889
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T02:00:00-04:00";438.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T05:00:00-04:00";457.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T08:00:00-04:00";478.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T11:00:00-04:00";429.528
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T14:00:00-04:00";415.833
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T17:00:00-04:00";415.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T20:00:00-04:00";427.5
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-27T23:00:00-04:00";442.972
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T02:00:00-04:00";446.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T05:00:00-04:00";461.083
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T08:00:00-04:00";458.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T11:00:00-04:00";439.444
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T14:00:00-04:00";431.972
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T17:00:00-04:00";430.194
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T20:00:00-04:00";432.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-28T23:00:00-04:00";441.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T02:00:00-04:00";440.333
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T05:00:00-04:00";448.944
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T08:00:00-04:00";445.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T11:00:00-04:00";431.556
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T14:00:00-04:00";427.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T17:00:00-04:00";431.667
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T20:00:00-04:00";436.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-29T23:00:00-04:00";443.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T02:00:00-04:00";448.111
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T05:00:00-04:00";451.028
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T08:00:00-04:00";437.972
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T11:00:00-04:00";425.556
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T14:00:00-04:00";422.25
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T17:00:00-04:00";421.361
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T20:00:00-04:00";423.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-09-30T23:00:00-04:00";430.306
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T02:00:00-04:00";434.278
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T05:00:00-04:00";449.056
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T08:00:00-04:00";449.75
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T11:00:00-04:00";425
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T14:00:00-04:00";420.861
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T17:00:00-04:00";429.611
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T20:00:00-04:00";441.972
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-01T23:00:00-04:00";445.389
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-02T02:00:00-04:00";447.806
"co2_ppm.mean {location_specific: 225 Olsson}";"2020-10-02T05:00:00-04:00";455.5
