"","equipment","time","MAT","RFNC","SFNC","SFNVFDALA","SFNSTS","RFNSTS","RFNVFDO","SATSP","SAF","SAT","SFNVFDO","SAEnthalpy","MAEnthalpy","totalHeat","fanEnergy"
"149","AHU2E",2021-03-04 02:00:00,66.3666687,0,0,0,0,0,0,55,101.198335,69.96666718,0,96.659365525679,92.972787082235,0.21163863803229,0.636803948633277
"150","AHU2E",2021-03-04 02:30:00,66.46666718,0,0,0,0,0,0,55,101.198335,69.83333588,0,96.522827607914,93.075190525679,0.197921522004072,0.636803948633277
"151","AHU2E",2021-03-04 03:00:00,66.58333206,0,0,0,0,0,0,55,102.2150002,69.63333257,0,96.3180142183085,93.194661196043,0.181106408927185,0.64320144928186
"152","AHU2E",2021-03-04 03:30:00,66.59999847,0,0,0,0,0,0,55,101.198335,69.53333282,0,96.215609474321,93.2117284332035,0.172446430234975,0.636803948633277
"153","AHU2E",2021-03-04 04:00:00,66.63333257,0,0,0,0,0,0,55,101.198335,69.23333486,0,95.908396563383,93.2458642183085,0.152850326630259,0.636803948633277
"154","AHU2E",2021-03-04 04:30:00,66.80000305,0,0,0,0,0,0,55,101.198335,69.23333486,0,95.908396563383,93.4165431233525,0.143052013218918,0.636803948633277
"155","AHU2E",2021-03-04 05:00:00,66.83333588,0,0,0,0,0,0,55,101.198335,69.09999847,0,95.7718534332035,93.450677607914,0.133253773881133,0.636803948633277
"156","AHU2E",2021-03-04 05:30:00,67.01666641,0,0,0,0,0,0,55,105.2649994,70.04999924,0,96.744701721722,93.6384172371605,0.185491208754608,0.662393973881087
"157","AHU2E",2021-03-04 06:00:00,62.49999936,0.833333333,0.833333333,0,0.833333333,0.833333333,31.65000025,57.5,4830.044987,64.31666629,62.48333359,90.8734821142745,89.013124344608,5.09736531827081,30.3936988666658
"158","AHU2E",2021-03-04 06:30:00,58.16666667,1,1,0,1,1,29.48333327,63.5,4930.244954,59.61666679,61.13333384,86.0604476262995,84.5755750034135,4.15294145596723,31.0242204522089
"159","AHU2E",2021-03-04 07:00:00,56.30000051,1,1,0,1,1,25.06666629,67.83333333,4597.593424,57.49999936,56.64999962,83.892874344608,82.6640155222655,3.20501942655485,28.9309665679142
"160","AHU2E",2021-03-04 07:30:00,55.56666629,1,1,0,1,1,23.16666635,66.33333333,4435.33667,56.88333257,55.55000051,83.2613767183085,81.9130446142745,3.39251344828125,27.9099444173066
"161","AHU2E",2021-03-04 08:00:00,54.25,1,1,0,1,1,22.54999987,62.33333333,4371.755127,55.38333257,54.15000089,81.7253017183085,80.5647125,2.87827623117565,27.5098491228277
"162","AHU2E",2021-03-04 08:30:00,57.41666667,1,1,0,1,1,26.93333308,66.33333333,4663.716634,58.31666692,54.20000076,84.729182759426,83.8075375034135,2.43833885089228,29.3470556391851
"163","AHU2E",2021-03-04 09:00:00,56.68333371,1,1,0,1,1,22.96666718,68,4293.42334,57.95000013,54.20000076,84.3536976331265,83.0565678857255,3.15925908938871,27.0169359611131
"164","AHU2E",2021-03-04 09:30:00,57.01666641,1,1,0,1,1,21.90000025,68,4265.960042,58.03333282,54.09999847,84.439034474321,83.3979172371605,2.5195009802417,26.8441195149839
"165","AHU2E",2021-03-04 10:00:00,57.61666679,1,1,0,1,1,20.84999975,68,4109.298381,58.75,53.58333333,85.1729375,84.0123476262995,2.70548148110279,25.858305229361
"166","AHU2E",2021-03-04 10:30:00,57.03333346,1,1,0,1,1,21.86666679,68,4224.758301,58.23333359,53.40000153,84.6438452628395,83.414985129713,2.94511619919735,26.5848520936438
"167","AHU2E",2021-03-04 11:00:00,57.96666654,1,1,0,1,1,23.41666635,68,4257.311686,59.31666629,53.40000153,85.7532321142745,84.370764870287,3.33878465173323,26.7896985875053
"168","AHU2E",2021-03-04 11:30:00,58.70000013,1,1,0,1,1,20.25,68,4009.095011,59.88333321,53.15000089,86.3335273737005,85.1217351331265,2.75595820753878,25.227762229989
"169","AHU2E",2021-03-04 12:00:00,59.40000089,1,1,0,1,1,20,68,3994.851685,60.45000013,53.15000025,86.9138226331265,85.8385709114045,2.43673846157711,25.1381342115194
"170","AHU2E",2021-03-04 12:30:00,59.38333384,1,1,0,1,1,20,68,3846.329956,60.4666659,52.26666705,86.930889214895,85.821503018852,2.42062439920691,24.2035415279042
"171","AHU2E",2021-03-04 13:00:00,60.88333321,1,1,0,1,1,20.96666686,68,4149.480021,62.03333346,52.29999924,88.535235129713,87.3575773737005,2.77211272292578,26.1111535298253
"172","AHU2E",2021-03-04 13:30:00,60.81666629,1,1,0,1,1,20,68,3940.935018,62.18333308,52.29999924,88.688842240574,87.2893071142745,3.12882439071213,24.7988564314774
"173","AHU2E",2021-03-04 14:00:00,61.61666616,1,1,0,1,1,22.31666629,68,4320.381755,62.70000076,52.29999924,89.217935778278,88.108546981148,2.71896746502318,27.1865753639837
"174","AHU2E",2021-03-04 14:30:00,61.76666578,1,1,0,1,1,22.43333308,68,4169.315023,62.90000025,52.29999924,89.4227452560125,88.262154092009,2.74499831321027,26.2359679113539
"175","AHU2E",2021-03-04 15:00:00,61.5,1,1,0,1,1,20.11666679,68,3921.098348,62.80000051,52.29999924,89.3203405222655,87.989075,2.96121902838777,24.6740315538375
"176","AHU2E",2021-03-04 15:30:00,60.75,1,1,0,1,1,20,68,3810.216675,62.26666641,52.21666654,88.7741797371605,87.2210375,3.35705931867761,23.9762939161831
"177","AHU2E",2021-03-04 16:00:00,59.61666743,1,1,0,1,1,20,68,4046.225016,61.01666705,51.70000076,87.4941178925525,86.0604482816915,3.29076767079947,25.4614077123655
"178","AHU2E",2021-03-04 16:30:00,60.61666679,1,1,0,1,1,24.60000038,68,4426.181641,61.75,51.96666781,88.2450875,87.0844976262995,2.91411120620759,27.8523351827569
"179","AHU2E",2021-03-04 17:00:00,59.53333282,1,1,0,1,1,23.88333352,68,4461.27832,60.81666756,51.90000153,87.289308414818,85.975109474321,3.32597164292966,28.0731856915238
"180","AHU2E",2021-03-04 17:30:00,57.81666692,1,1,0,1,1,22.43333308,68,4201.360026,59.36666616,51.90000153,85.804434481148,84.217157759426,3.78303759892049,26.4376153440351
"181","AHU2E",2021-03-04 18:00:00,55.31666629,1,1,0,1,1,22.38333352,68,4310.720052,56.9166673,51.90000153,83.295513148565,81.6570321142745,4.0067232851546,27.1257778160702
"182","AHU2E",2021-03-04 18:30:00,54.54999987,1,1,0,1,1,23.28333346,68,4288.848307,56.06666629,51.90000153,82.4250696142745,80.8719273668735,3.77876627458211,26.9881469590062
"183","AHU2E",2021-03-04 19:00:00,54.46666654,0.166666667,0.166666667,0,0.166666667,0.166666667,3.833333333,57.16666667,816.8583412,56.10000038,8.650000254,82.459205389139,80.786589870287,0.775070096854627,5.14018948187427
"184","AHU2E",2021-03-04 19:30:00,56.45000013,0,0,0,0,0,0,55,100.6900024,61.54999987,0,88.0402773668735,82.8176226331265,0.298315472123002,0.633605198308985
"185","AHU2E",2021-03-04 20:00:00,57.53333346,0,0,0,0,0,0,55,100.6900024,67.06666692,0,93.689620259426,83.927010129713,0.557635493531597,0.633605198308985
"186","AHU2E",2021-03-04 20:30:00,58.45000013,0,0,0,0,0,0,55,102.2166684,69.06666692,0,95.737720259426,84.8657226331265,0.630418837961985,0.643211946651675
"187","AHU2E",2021-03-04 21:00:00,59.34999975,0,0,0,0,0,0,55,100.6900024,69.94999949,0,96.6422969777345,85.7873672439875,0.620028252578265,0.633605198308985
"188","AHU2E",2021-03-04 21:30:00,60.01666705,0,0,0,0,0,0,55,101.7066676,70.35000229,0,97.0519198450745,86.4700678925525,0.610533104933952,0.640002698957568
"189","AHU2E",2021-03-04 22:00:00,60.65000025,0,0,0,0,0,0,55,111.3716647,70.45000076,0,97.154323278278,87.1186327560125,0.634045001248684,0.700820975432267
"190","AHU2E",2021-03-04 22:30:00,61.21666718,0,0,0,0,0,0,55,110.8649991,70.3666687,0,97.068987082235,87.698928025679,0.58929790543912,0.697632714926631
"191","AHU2E",2021-03-04 23:00:00,61.76666641,0,0,0,0,0,0,55,111.371666,70.23333486,0,96.932446563383,88.2621547371605,0.547780468494487,0.700820983612689
"192","AHU2E",2021-03-04 23:30:00,62.33333333,0,0,0,0,0,0,55,109.3366661,70.09999847,0,96.7959034332035,88.8424499965865,0.493309730089928,0.688015476765286
"193","AHU2E",2021-03-05 00:00:00,62.83333333,0,0,0,0,0,0,55,108.3216654,69.93333435,0,96.6252310411175,89.3544749965865,0.446779268826073,0.681628450203776
"194","AHU2E",2021-03-05 00:30:00,63.28333346,0,0,0,0,0,0,55,106.2833328,69.78333537,0,96.4716245856485,89.815297629713,0.401326578125423,0.668801971899485
"195","AHU2E",2021-03-05 01:00:00,63.73333295,0,0,0,0,0,0,55,107.3033333,69.59999847,0,96.2838784332035,90.2761196074475,0.365699035460444,0.675220460365801
"196","AHU2E",2021-03-05 01:30:00,64.11666616,0,0,0,0,0,0,55,107.8100001,69.44999949,0,96.1302719777345,90.668671981148,0.334023519361665,0.678408728422597
"197","AHU2E",2021-03-05 02:00:00,64.23333486,0,0,0,0,0,0,55,101.7066676,68.68333435,0,95.3451685411175,90.788146563383,0.262923048801057,0.640002698957568
"198","AHU2E",2021-03-05 02:30:00,64.09999847,0,0,0,0,0,0,55,101.198335,68.46666718,0,95.123290525679,90.6516034332035,0.256710057978308,0.636803948633277
"199","AHU2E",2021-03-05 03:00:00,64.14999962,0,0,0,0,0,0,55,102.2150002,68.23333359,0,94.8843452628395,90.702807110861,0.242464861672134,0.64320144928186
"200","AHU2E",2021-03-05 03:30:00,64.76666641,0,0,0,0,0,0,55,111.371666,68.56666565,0,95.2256939588825,91.3343047371605,0.245854125062132,0.700820983612689
"201","AHU2E",2021-03-05 04:00:00,66.94999949,0,0,0,0,0,0,55,127.649999,68.48333486,0,95.140359063383,93.5701469777345,0.113704392714573,0.803254553607367
"202","AHU2E",2021-03-05 04:30:00,70.35000102,0,0,0,0,0,0,55,133.7516683,73,0,99.76565,97.051918544531,0.205903717630284,0.841650117165745
"203","AHU2E",2021-03-05 05:00:00,71.75000127,0,0,0,0,0,0,55,172.918335,81.94999949,0,108.930896977734,98.4855888005435,1.02461430415222,1.08811156348661
"204","AHU2E",2021-03-05 05:30:00,72.13333384,0,0,0,0,0,0,55,181.0550003,90.58333333,0,117.771862496587,98.878140518852,1.94055589016568,1.13931260935112
"205","AHU2E",2021-03-05 06:00:00,60.56666629,0.666666667,0.666666667,0,0.666666667,0.666666667,32.03333314,56.66666667,4972.461665,72.58333206,55.03333282,99.338961196043,87.0332946142745,34.7116053124169,31.2898747069267
"206","AHU2E",2021-03-05 06:30:00,49.0333341,1,1,0,1,1,34.5833327,62.5,5619.963298,55.26666705,66.9166673,81.6058303925525,75.222585785105,20.3504059948639,35.3643646344625
"207","AHU2E",2021-03-05 07:00:00,47.25,1,1,0,1,1,26.51666673,67.5,4831.570068,54.98333359,58.63333321,81.3156827628395,73.3963625,21.705725185835,30.4032956411857
"208","AHU2E",2021-03-05 07:30:00,45.75000064,1,1,0,1,1,24.60000038,68,4826.988363,55.03333346,57.00000127,81.366885129713,71.860288155392,26.0315151094798,30.3744646546337
"209","AHU2E",2021-03-05 08:00:00,46.36666679,1,1,0,1,1,24.89999994,68,4631.163249,55.04999987,56.06666692,81.3839523668735,72.4917851262995,23.3612363828222,29.1422091453235
"210","AHU2E",2021-03-05 08:30:00,44.1666673,1,1,0,1,1,21.18333308,68,4347.343262,54.73333359,54.71666654,81.0596702628395,70.238875648565,26.6858597046863,27.3562342236744
"211","AHU2E",2021-03-05 09:00:00,44.36666679,1,1,0,1,1,23.34999975,68,4518.244873,54.51666705,54.40000153,80.8377928925525,70.4436851262995,26.6412802627351,28.431655283839
"212","AHU2E",2021-03-05 09:30:00,45.30000051,1,1,0,1,1,23.93333308,68,4570.63501,54.38333384,54.40000153,80.701253018852,71.3994655222655,24.1179875751014,28.7613271713363
"213","AHU2E",2021-03-05 10:00:00,47.63333384,1,1,0,1,1,24.50000032,68,4453.136719,54.48333295,54.40000153,80.8036571074475,73.788915518852,17.720493704392,28.0219535871122
"214","AHU2E",2021-03-05 10:30:00,45.28333346,1,1,0,1,1,20.21666654,68,4124.049967,54.09999911,53.46666654,80.4111040885955,71.382397629713,21.1226091789543,25.9511315413098
"215","AHU2E",2021-03-05 11:00:00,45.63333384,1,1,0,1,1,20.88333352,68,4259.853394,53.99999936,53.40000153,80.308699344608,71.740815518852,20.704575632146,26.8056926222953
"216","AHU2E",2021-03-05 11:30:00,47.5,1,1,0,1,1,21.58333302,68,4180.506592,54.58333333,53.40000153,80.9060624965865,73.652375,17.2022741827439,26.3063923440345
"217","AHU2E",2021-03-05 12:00:00,47.81666692,1,1,0,1,1,20.64999962,68,4190.680054,54.26666705,53.40000153,80.5817803925525,73.976657759426,15.7023083640991,26.3704102033488
"218","AHU2E",2021-03-05 12:30:00,49.26666705,1,1,0,1,1,21.48333391,68,4217.638346,55.11666743,53.40000153,81.4522232816915,75.4615303925525,14.3332443557679,26.5400488322256
"219","AHU2E",2021-03-05 13:00:00,51.33333397,1,1,0,1,1,22.05000019,68,4270.538249,55.46666718,53.40000153,81.810640525679,77.5779006519785,10.2542123522012,26.8729284899069
"220","AHU2E",2021-03-05 13:30:00,50.75,1,1,0,1,1,20.33333333,68,4069.623332,55.5,53.1666673,81.844775,76.9805375,11.2296726768915,25.608644719972
"221","AHU2E",2021-03-05 14:00:00,53.00000064,1,1,0,1,1,24.44999981,68,4556.901611,55.06666565,53,81.4010189588825,79.284650655392,5.47090296348387,28.6749079361646
"222","AHU2E",2021-03-05 14:30:00,54.88333321,1,1,0,1,1,24.5666666,68,4482.131755,55.88333257,53,82.2373267183085,81.2132773737005,2.60377596772132,28.204408697817
"223","AHU2E",2021-03-05 15:00:00,52.91666667,1,1,0,1,1,21.5,68,4264.941732,55.36666616,52.76666578,81.708234481148,79.1993125034135,6.0701352750741,26.8377116642131
"224","AHU2E",2021-03-05 15:30:00,55.56666692,1,1,0,1,1,28.48333327,68,4849.880046,56.58333333,54.16666667,82.9541624965865,81.913045259426,2.86436755376239,30.5185136068744
"225","AHU2E",2021-03-05 16:00:00,54.44999949,1,1,0,1,1,23.01666641,68,4423.128337,55.7833341,54.43333435,82.134923285105,80.7695219777345,3.42600479525136,27.8331218622652
"226","AHU2E",2021-03-05 16:30:00,52.88333321,1,1,0,1,1,21.76666673,68,4354.46167,55.39999962,54.21666718,81.742369610861,79.1651773737005,6.36618709816847,27.4010277503899
"227","AHU2E",2021-03-05 17:00:00,53.48333359,1,1,0,1,1,26.40000025,68,4748.151693,55.65000025,54.38333384,81.9983827560125,79.7796077628395,5.97634911441071,29.8783744496604
"228","AHU2E",2021-03-05 17:30:00,52.86666679,1,1,0,1,1,23.44999981,68,4520.280111,55.81666629,54.5,82.1690571142745,79.1481101262995,7.74651852277825,28.4444622889622
"229","AHU2E",2021-03-05 18:00:00,52.24999936,1,1,0,1,1,26.1833334,68,4755.780029,55.94999949,54.5,82.3055969777345,78.516611844608,10.2221622884112,29.9263767659663
"230","AHU2E",2021-03-05 18:30:00,51.4166673,1,1,0,1,1,24.98333327,68,4630.146729,55.63333321,54.5,81.9813148737005,77.663238148565,11.3418322679683,29.1358125583652
"231","AHU2E",2021-03-05 19:00:00,56.03333346,0.166666667,0.166666667,0,0.166666667,0.166666667,4.25,57.16666667,855.5149752,58.19999886,9.083333333,84.609708832583,82.390935129713,1.07680915051994,5.38344147976604
"232","AHU2E",2021-03-05 19:30:00,58.40000153,0,0,0,0,0,0,55,102.725001,64.96666718,0,91.539115525679,84.8145215667965,0.391868479525921,0.646410696975966
"233","AHU2E",2021-03-05 20:00:00,58.51666705,0,0,0,0,0,0,55,110.8633334,68.04999924,0,94.696601721722,84.9339928925525,0.613976759617482,0.697622233288398
"234","AHU2E",2021-03-05 20:30:00,59.01666641,0,0,0,0,0,0,55,112.899999,68.9666659,0,95.635314214895,85.4460172371605,0.652583772242929,0.710438221774034
"235","AHU2E",2021-03-05 21:00:00,59.65000025,0,0,0,0,0,0,55,114.4233322,69.41666794,0,96.096138803957,86.0945827560125,0.649202637550931,0.720023998030572
"236","AHU2E",2021-03-05 21:30:00,60.29999987,0,0,0,0,0,0,55,114.4249992,69.43333435,0,96.1132060411175,86.7602148668735,0.607113030331961,0.720034487849227
"237","AHU2E",2021-03-05 22:00:00,60.91666667,0,0,0,0,0,0,55,109.3350004,69.3666687,0,96.044937082235,87.3917125034135,0.536704575336812,0.688004995127053
"238","AHU2E",2021-03-05 22:30:00,61.48333295,0,0,0,0,0,0,55,110.8633334,69.16666667,0,95.8401250034135,87.9720071074475,0.494831004149174,0.697622233288398
"239","AHU2E",2021-03-05 23:00:00,62.04999987,0,0,0,0,0,0,55,108.831665,69.06666565,0,95.7377189588825,88.5523023668735,0.44361409589,0.684837690346723
"240","AHU2E",2021-03-05 23:30:00,62.58333333,0,0,0,0,0,0,55,106.2833328,68.93333435,0,95.6011810411175,89.0984624965865,0.392065143323864,0.668801971899485
"241","AHU2E",2021-03-06 00:00:00,63.08333333,0,0,0,0,0,0,55,104.7566655,68.75000127,0,95.4134388005435,89.6104874965865,0.344848787776943,0.659195215376373
"242","AHU2E",2021-03-06 00:30:00,63.51666705,0,0,0,0,0,0,55,104.2483317,68.58333206,0,95.242761196043,90.0542428925525,0.306839013853177,0.655996457500922
"243","AHU2E",2021-03-06 01:00:00,63.90000025,0,0,0,0,0,0,55,106.2833328,68.45000076,0,95.106223278278,90.4467952560125,0.280928553626722,0.668801971899485
"244","AHU2E",2021-03-06 01:30:00,64.21666718,0,0,0,0,0,0,55,109.8466657,68.23333486,0,94.884346563383,90.771078025679,0.25631383818086,0.691224716908233
"245","AHU2E",2021-03-06 02:00:00,64.53333282,0,0,0,0,0,0,55,115.4416682,68.09999847,0,94.7478034332035,91.095359474321,0.239190687206147,0.726432012409814
"246","AHU2E",2021-03-06 02:30:00,64.80000178,0,0,0,0,0,0,55,108.8283335,67.96666718,0,94.611265525679,91.368441822809,0.200199703123116,0.684816726440994
"247","AHU2E",2021-03-06 03:00:00,65.06666565,0,0,0,0,0,0,55,112.3883336,67.83333588,0,94.474727607914,91.6415189588825,0.180633335859053,0.707218499363591
"248","AHU2E",2021-03-06 03:30:00,65.30000178,0,0,0,0,0,0,55,112.899999,67.63333257,0,94.2699142183085,91.880466822809,0.153034561495114,0.710438221774034
"249","AHU2E",2021-03-06 04:00:00,65.46666718,0,0,0,0,0,0,55,113.4083341,67.56666565,0,94.2016439588825,92.051140525679,0.138351293133889,0.713636987829907
"250","AHU2E",2021-03-06 04:30:00,65.59999847,0,0,0,0,0,0,55,115.9500008,67.43333435,0,94.0651060411175,92.1876784332035,0.123490078719263,0.729630762734106
"251","AHU2E",2021-03-06 05:00:00,65.80000178,0,0,0,0,0,0,55,119.5083338,67.30000178,0,93.928566822809,92.392491822809,0.104137878017931,0.752022045208784
"252","AHU2E",2021-03-06 05:30:00,66.38333257,0,0,0,0,0,0,55,126.121666,68.93333181,0,95.6011784400305,92.9898517183085,0.18683103657557,0.793637315446023
"253","AHU2E",2021-03-06 06:00:00,68.51666768,0,0,0,0,0,0,55,138.3316676,75.34999975,0,102.172167243988,95.174493537704,0.549127776201427,0.870470370374235
"254","AHU2E",2021-03-06 06:30:00,70.68333308,0,0,0,0,0,0,55,190.2116674,86.51666514,0,113.607390936617,97.393267240574,1.74955961784098,1.19693215186238
"255","AHU2E",2021-03-06 07:00:00,71.68333308,0,0,0,0,0,0,55,197.8399989,92.5333341,0,119.768760785105,98.417317240574,2.3962904389331,1.24493443985144
"256","AHU2E",2021-03-06 07:30:00,72.83333333,0,0,0,0,0,0,55,194.7899984,94.5833346,0,121.86806379713,99.5949749965865,2.46119040959959,1.22574190707179
"257","AHU2E",2021-03-06 08:00:00,63.53333473,0.666666667,0.666666667,0,0.666666667,0.666666667,33.26666641,56.66666667,4867.171674,73.84999847,54.68333435,100.636090933204,90.0713114302565,29.1699183683054,30.6273234700871
"258","AHU2E",2021-03-06 08:30:00,53.84999975,1,1,0,1,1,35.86666679,62.5,5672.354899,56.05000051,67.66666667,82.4080030222655,80.1550922439875,7.24945735703206,35.6940457343741
"259","AHU2E",2021-03-06 09:00:00,54.0333341,1,1,0,1,1,30.60000006,67.5,5202.874919,55.61666679,60.73333295,81.9642476262995,80.342835785105,4.78558282614835,32.7397806758801
"260","AHU2E",2021-03-06 09:30:00,51.65000025,1,1,0,1,1,23.29999987,68,4646.931722,56.15000025,56.35000038,82.5104077560125,77.9021827560125,12.1478124605054,29.2414343536268
"261","AHU2E",2021-03-06 10:00:00,52.5833327,1,1,0,1,1,24.65000025,68,4647.949951,56.01666641,55.96666781,82.3738672371605,78.857961851435,9.27036286879029,29.2478416946943
"262","AHU2E",2021-03-06 10:30:00,50.93333371,1,1,0,1,1,21.08333333,68,4359.03833,55.46666654,54.61666743,81.810639870287,77.1682803857255,11.4796214417,27.4298269906101
"263","AHU2E",2021-03-06 11:00:00,53.01666705,1,1,0,1,1,25.45000013,68,4635.73999,55.38333384,54.70000076,81.725303018852,79.3017178925525,6.37346285848205,29.171008895247
"264","AHU2E",2021-03-06 11:30:00,52.75,1,1,0,1,1,20,68,4261.889893,55.61666616,54.53333282,81.964246981148,79.0286375,7.0973891561059,26.8185075624283
"265","AHU2E",2021-03-06 12:00:00,53.49999936,1,1,0,1,1,23.04999987,68,4552.323242,54.53333282,54.5,80.854859474321,79.796674344608,2.73270566920163,28.6460979418351
"266","AHU2E",2021-03-06 12:30:00,56.25,1,1,0,1,1,26.64999962,68,4765.953451,56.81666629,54.8333327,83.1931071142745,82.6128125,1.56890427979609,29.9903943735753
"267","AHU2E",2021-03-06 13:00:00,55.31666629,1,1,0,1,1,22.71666654,68,4372.266683,56.99999936,54.6666654,83.380849344608,81.6570321142745,4.2755892104688,27.5130681568241
"268","AHU2E",2021-03-06 13:30:00,54.91666603,1,1,0,1,1,22.6833334,68,4393.628296,55.81666629,53.53333219,82.1690571142745,81.2474118480215,2.29712813412567,27.6474889406006
"269","AHU2E",2021-03-06 14:00:00,56.15000025,1,1,0,1,1,24.66666667,68,4442.458333,57.38333384,53.59999847,83.773403018852,82.5104077560125,3.18290148110896,27.9547584265413
"270","AHU2E",2021-03-06 14:30:00,55.79999987,1,1,0,1,1,22.84999975,68,4388.033285,57.09999975,53.59999847,83.4832547439875,82.1519898668735,3.31384734848943,27.6122815916116
"271","AHU2E",2021-03-06 15:00:00,56.78333346,1,1,0,1,1,25.35000006,68,4571.143311,57.96666654,53.59999847,84.370764870287,83.158972629713,3.14232511108389,28.7645257228134
"272","AHU2E",2021-03-06 15:30:00,56.58333333,1,1,0,1,1,24.16666667,68,4485.690023,57.76666705,53.59999847,84.1659553925525,82.9541624965865,3.08358392294841,28.2267995712706
